#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4015//b1062//b1397//b1500//
AlaS-L-alanine	b1497//
AllS-allantoin	b3709//b3828//b1430//
AraC-L-arabinose	b0598//b3316//b2281//b2068//b4063//b3410//b4119//b0998//b4168//b0590//b2661//b0781//b3852//b2414//
ArcA-Phosphorylated	b1160//b0573//b1612//b4291//b3278//b1207//b2758//b0979//b4322//b3574//b3969//b3326//b3725//b4096//b1858//b2009//b4313//b4417//b2927//b4074//b1611//b2557//b3750//b1493//b3133//b1262//b1398//b2484//b2029//b3577//b1226//b0048//b0515//b0340//b2106//b3851//b3599//b4132//b2868//b3542//b0618//b2751//b3774//b1246//b1530//b4173//b0031//b1211//b2804//b3903//b1101//b0776//b3455//b2205//b0273//b2195//b1023//b0595//b3272//b4032//b0613//b2239//b0207//b3334//b3454//b3334//b1743//b1336//b2232//b2975//b1020//b3574//b3332//b2284//b2975//b2483//b0572//b4160//b1780//b0614//b0431//b1336//b4354//b1190//b3277//b2393//b2710//b0827//b2469//b2415//b3331//b2712//b0814//b1246//b3855//b3569//b3688//b3616//b3564//b4417//b2552//b0349//b3057//b0575//b0342//b3240//b3425//b0759//b1512//b0112//b2716//b0571//b0152//b0977//b0591//b4032//b0864//b4468//b0078//b2722//b0241//b2913//b4209//b4131//b4100//b3493//b2297//b2075//b2364//b0202//b0515//b0080//b2373//b1620//b2706//b2482//b2762//b0113//b3601//b4034//b2997//b3432//b2721//b3449//b1712//b2756//b0566//b0957//b0342//b3480//b0112//b0598//b2107//b2937//b0192//b3509//b1022//b0606//b0621//b4104//b2341//b2852//b2492//b2583//b2074//b4698//b4095//b0124//b0997//b0998//b3125//b4319//b3566//b0397//b0198//b4309//b2725//
ArgP-L-arginine	b1672//b1243//b3328//b2313//b3418//b0377//b3331//b1385//b2957//b0945//b4040//b3091//b0593//b2905//b4118//b0183//
ArgR-L-arginine	b4317//b1528//b0777//b3750//b3615//b2571//b0156//b2601//b2508//b3541//b4120//b2279//b3243//b2296//b2535//b3225//b3758//b2531//b2993//b3753//b2757//b2507//b3334//b0043//b3582//b0722//b3860//b1512//b3574//b1246//b1796//b3272//b2803//b4267//b1713//b4237//b3429//b1262//b4100//
AtoC-phosphorylated	b1814//b0383//b2531//b2213//
BaeR-Phosphorylated	b4040//b0959//b3460//b0189//b3454//b1548//b1042//b2757//
BirA-bio-5-AMP	b2224//b0368//b4153//b4376//b1111//
CRP-cAMP	b0979//b4035//b0077//b3533//b3701//yegZ//b3476//b3359//b1130//b1276//b0460//b3365//b4310//b2715//b0908//b3829//b3588//b1810//b0953//b4382//b2601//b2697//b2500//b2725//b3666//phnE_2//b0042//b1616//b4254//b4003//b3541//b2222//b1782//b2589//b3277//b4058//b0517//b4096//b4034//b3392//b4033//b3701//b2094//b2975//b0034//b4382//b2288//b2428//b1385//b0676//b4397//b4268//b4567//b3092//b4468//b3096//b3938//b1015//b3723//b1810//b2406//b2150//b2223//b2600//b4317//b0515//b4195//b0726//b2751//b2277//b4131//b1008//b2913//b3904//b4115//b2425//b3769//b1224//b4384//b1497//b2579//b1683//b2608//b0997//b1682//b3081//b2290//b0125//b3230//b1900//b1656//b4468//b2572//b2370//b3168//b1113//b4289//b3214//b1620//b4663//b3414//b3700//b3911//b2310//b0151//b2507//b3424//b1190//b3261//b0814//b2093//b2805//b3617//b2729//b0584//b3331//b2715//b2414//b1209//b3236//b3707//b0177//b4426//b0937//b4287//b0777//b4322//b1672//b2759//b1262//b3328//b2470//b1220//b3324//b0935//b0613//b1987//b2106//b2802//b2713//b1715//b2425//b1493//b2557//b0161//b3511//b4265//b4062//b0115//b1982//b3766//b2759//b2311//b2661//b1264//b4005//b2206//b4242//b0566//b1220//b1498//b0907//b2223//b1006//b0125//b2372//b2904//b0574//b1395//b3604//b0605//b2406//b4071//b3904//b0593//b1905//b0758//b4196//b2306//b3476//b0935//b0036//b3275//b3432//b4438//b4393//b1243//b2079//b3428//b1227//b2147//b4698//b2423//b4292//b2630//b1905//b2464//b2236//b3542//b0729//b2425//b2993//b1226//b3237//b4202//b3394//b4063//b3969//b1712//b0605//b3939//b1062//b1272//b2203//b4104//b4198//b3830//b1132//b4399//b3170//b4233//b0675//b2096//b3960//b1826//b0109//b2758//b1814//b4160//b0296//b4197//b1796//b1889//b0388//b0764//b1131//b3721//b0564//b4460//b0398//b1713//b3959//b1904//b4193//b0590//b2579//b0819//b3006//b1101//ilvG_1//b1907//b1392//b4005//b3708//b1130//b3670//b2995//b1298//b1008//b2156//b1970//b2406//b0621//b3161//b1129//b4320//b2095//b3260//b2583//b3521//b1298//b3751//b2663//b3541//b3566//b2486//b1189//b2313//b0441//b2591//b2486//b2107//b2600//b1738//b4322//b3312//b2291//b4099//b0598//b4202//b3441//b3854//b3669//b1512//b3123//b0755//b2416//b1499//b2309//b1907//b4151//b3456//b4014//b0114//b1501//b1846//b3828//b1514//b2203//b3927//b3223//b4074//b0622//b3854//b3772//b1260//b2424//b4506//b0517//b1531//b4138//b1334//b2202//b0189//b3461//b3429//b3575//b0178//b4003//b0241//b2155//b1207//b2149//b2344//b3426//b0622//b2905//b0463//b0872//b4705//b2075//b3707//b0346//b0896//b4416//b3855//b0331//b3364//b3081//b1262//b3277//b0566//b3005//b1205//b1190//b3749//b1885//b2490//b4037//b0574//b0623//b1243//b2838//b1389//b4254//b1857//b0108//b3577//b2840//b2095//b1921//b4133//b0623//b1593//b3759//b1620//b0594//b2709//b3393//b0598//b0805//b4151//b2490//b3365//b0345//b2202//b4159//b0348//b4094//b2287//b2205//b2660//b2163//b4171//b2212//b1040//b1902//b1797//b1037//b2722//b4201//b1189//b2423//b3455//b4030//b3603//b0553//b2911//b2146//b3751//b3942//b4502//b2215//b3831//ilvG_1//b1904//b4010//b4288//b4322//b0428//b2291//b1859//b1297//b2697//b0154//b1190//b3723//b1335//b2312//b4355//b3583//b1501//b3576//b2344//b3423//b4036//b2313//b2155//b3221//b0975//phnE_2//b1393//b1902//sroD//b2234//b3667//b2488//b3772//b3318//b3773//b2923//b0080//b0972//b0863//b0974//b1297//b2976//b2802//b4034//b1593//b0523//b1683//b1589//b0107//b3751//b2430//b2708//b3266//b0936//b2313//b3236//b2078//b0903//b0598//b2903//b0181//b3927//b1221//b2239//b1337//b0033//b3318//b2759//b2198//b2927//b1682//b1212//b3579//b0728//b0484//b0182//b1513//b2588//b3071//b1430//b3458//b0722//b2980//b4062//b2063//b0334//b2029//b0903//b3214//b2764//b1131//b4323//b2194//b3311//b2143//b0622//b1745//b1246//b0154//b4316//b3364//b1390//b4392//b4317//b3072//b4355//b2277//b1182//b2281//b1857//
